x,y,z,Nx,Ny,Nz,Ex,Ey,Ez,id,near
5.561245899999999255e+07,-3.607260200000000000e+07,-2.225199169999999925e+07,8.399421962837262390e-01,-3.711809705652707736e-01,-3.958810351510840819e-01,-3.239459358155727386e-03,1.873066881671547890e-03,4.803710617125034332e-04,2.500000000000000000e+01,0.000000000000000000e+00
5.466700260000000149e+07,-4.034435750000000000e+07,-2.016421500000000000e+07,8.411378893426384451e-01,-4.060486358530114304e-01,-3.572275975258908387e-01,-2.767406636849045753e-03,1.005411264486610889e-03,1.081252921721898019e-04,2.500000000000000000e+01,0.000000000000000000e+00
5.561755579999999702e+07,-3.606368259999999404e+07,-2.224944330000000075e+07,8.343875958071802490e-01,-3.810771705618554717e-01,-3.982179428901769791e-01,-3.239459358155727386e-03,1.873066881671547890e-03,4.803710617125034332e-04,2.500000000000000000e+01,0.000000000000000000e+00
5.464470410000000149e+07,-4.065844780000000447e+07,-1.985522150000000000e+07,8.391397575264442077e-01,-4.136197386673093335e-01,-3.532183165172030348e-01,-1.374679617583751678e-03,-2.682037884369492531e-04,-7.885025115683674812e-04,2.500000000000000000e+01,0.000000000000000000e+00
5.577300820000000298e+07,-3.563937400000000000e+07,-2.233162919999999925e+07,8.369692460121828104e-01,-3.811097446232373231e-01,-3.927312615300813659e-01,-1.989857293665409088e-03,6.574102444574236870e-04,-8.036603685468435287e-04,2.500000000000000000e+01,0.000000000000000000e+00
5.463196210000000894e+07,-4.085849719999999553e+07,-1.965326080000000075e+07,8.466484699558620708e-01,-4.105686553907693104e-01,-3.385553832565851851e-01,-1.374679617583751678e-03,-2.682037884369492531e-04,-7.885025115683674812e-04,2.500000000000000000e+01,0.000000000000000000e+00
5.607499360000000149e+07,-3.494047530000000447e+07,-2.237049230000000075e+07,8.469818230170881312e-01,-3.657751058537613842e-01,-3.857853851771990139e-01,-3.771368181332945824e-03,2.497921464964747429e-03,1.008368679322302341e-03,2.500000000000000000e+01,0.000000000000000000e+00
5.461794590000000596e+07,-4.157459760000000149e+07,-1.876004659999999776e+07,8.386438533257654093e-01,-4.282319676019418209e-01,-3.365915465407318674e-01,-1.865451456978917122e-03,-1.011682179523631930e-04,-4.893487785011529922e-04,2.500000000000000000e+01,0.000000000000000000e+00
5.621451849999999255e+07,-3.463530439999999851e+07,-2.232908080000000075e+07,8.479084167701138597e-01,-3.658922624992324568e-01,-3.836328570568371399e-01,-3.771368181332945824e-03,2.497921464964747429e-03,1.008368679322302341e-03,2.500000000000000000e+01,0.000000000000000000e+00
5.461730880000000447e+07,-4.166251739999999851e+07,-1.864982829999999702e+07,8.295951431698992407e-01,-4.439534552344528429e-01,-3.386402634275865187e-01,-1.865451456978917122e-03,-1.011682179523631930e-04,-4.893487785011529922e-04,2.500000000000000000e+01,0.000000000000000000e+00
5.647509239999999851e+07,-3.401731740000000596e+07,-2.228958060000000149e+07,8.495575206444121452e-01,-3.621059923840935779e-01,-3.835769406469191067e-01,-3.771368181332945824e-03,2.497921464964747429e-03,1.008368679322302341e-03,2.500000000000000000e+01,0.000000000000000000e+00
5.461730880000000447e+07,-4.166634000000000000e+07,-1.864536860000000149e+07,8.309746602780009317e-01,-4.432198218100908416e-01,-3.362102073561900606e-01,-1.865451456978917122e-03,-1.011682179523631930e-04,-4.893487785011529922e-04,2.500000000000000000e+01,0.000000000000000000e+00
5.653052010000000894e+07,-3.391092170000000298e+07,-2.227556439999999851e+07,8.434110380633997872e-01,-3.680509998673043293e-01,-3.914029667356852538e-01,-2.723579993471503258e-03,1.284819212742149830e-03,-3.740648680832237005e-04,2.500000000000000000e+01,0.000000000000000000e+00
5.461922010000000149e+07,-4.167908200000000000e+07,-1.862307009999999776e+07,8.282870322827788900e-01,-4.466191839470364799e-01,-3.383369573113025885e-01,-1.865451456978917122e-03,-1.011682179523631930e-04,-4.893487785011529922e-04,2.500000000000000000e+01,0.000000000000000000e+00
5.662927060000000149e+07,-3.371342069999999553e+07,-2.225262880000000075e+07,8.337386801402707492e-01,-3.786939426220948812e-01,-4.018341835375541793e-01,-2.723579993471503258e-03,1.284819212742149830e-03,-3.740648680832237005e-04,2.500000000000000000e+01,0.000000000000000000e+00
5.469312369999999553e+07,-4.225119780000000447e+07,-1.763811350000000000e+07,8.494791714012616124e-01,-4.355752129119756511e-01,-2.977572354320092707e-01,-2.507244935259222984e-03,2.501037088222801685e-04,-1.332584652118384838e-04,2.500000000000000000e+01,0.000000000000000000e+00
5.666176270000000298e+07,-3.363123480000000447e+07,-2.226409660000000149e+07,8.352350692474512783e-01,-3.769203386048257665e-01,-4.003916051133299958e-01,-2.723579993471503258e-03,1.284819212742149830e-03,-3.740648680832237005e-04,2.500000000000000000e+01,0.000000000000000000e+00
5.473708360000000149e+07,-4.234294020000000298e+07,-1.736798310000000149e+07,8.484412822811034927e-01,-4.402677458924764142e-01,-2.937885335542467224e-01,-2.507244935259222984e-03,2.501037088222801685e-04,-1.332584652118384838e-04,2.500000000000000000e+01,0.000000000000000000e+00
5.693125600000000000e+07,-3.298075570000000298e+07,-2.232207269999999925e+07,8.472518082785102100e-01,-3.605320460369283442e-01,-3.901038543121827518e-01,-5.220453022047877312e-04,1.855604496086016297e-04,-1.682466128841042519e-03,2.500000000000000000e+01,0.000000000000000000e+00
5.484857610000000149e+07,-4.260351410000000149e+07,-1.669329420000000112e+07,8.500172408786362821e-01,-4.484296465592005898e-01,-2.763721083898679209e-01,-1.016096328385174274e-03,-8.038232335820794106e-04,-7.642756099812686443e-04,2.500000000000000000e+01,0.000000000000000000e+00
5.707141800000000000e+07,-3.262716519999999925e+07,-2.231187910000000149e+07,8.523413254657902227e-01,-3.536869434992756522e-01,-3.852529180958401689e-01,-3.926977515220642090e-03,2.976826857775449753e-03,1.378671033307909966e-03,2.500000000000000000e+01,0.000000000000000000e+00
5.485940679999999702e+07,-4.262007870000000298e+07,-1.662958419999999925e+07,8.509306326887429162e-01,-4.480024519236637248e-01,-2.742459870669414213e-01,-1.016096328385174274e-03,-8.038232335820794106e-04,-7.642756099812686443e-04,2.500000000000000000e+01,0.000000000000000000e+00
5.731733860000000149e+07,-3.206396880000000075e+07,-2.223479000000000000e+07,8.611792246359075698e-01,-3.436456522303422134e-01,-3.745370592594004511e-01,-3.926977515220642090e-03,2.976826857775449753e-03,1.378671033307909966e-03,2.500000000000000000e+01,0.000000000000000000e+00
5.745877480000000447e+07,-3.175051560000000149e+07,-2.220930600000000000e+07,8.519403204294322407e-01,-3.532474503479248185e-01,-3.865409800387105133e-01,-3.200640203431248665e-03,1.859828131273388863e-03,1.225607993546873331e-04,2.500000000000000000e+01,0.000000000000000000e+00
5.751420250000000000e+07,-3.162373270000000298e+07,-2.219974950000000000e+07,8.432292263639754593e-01,-3.611896202225706731e-01,-3.981287857579335898e-01,-3.200640203431248665e-03,1.859828131273388863e-03,1.225607993546873331e-04,2.500000000000000000e+01,0.000000000000000000e+00
5.764034829999999702e+07,-3.136124750000000373e+07,-2.215897510000000149e+07,8.348374889432844670e-01,-3.698533177840683250e-01,-4.077436576808868840e-01,-3.200640203431248665e-03,1.859828131273388863e-03,1.225607993546873331e-04,2.500000000000000000e+01,0.000000000000000000e+00
5.766710650000000745e+07,-3.130581980000000075e+07,-2.215833800000000000e+07,8.325641880969915087e-01,-3.725763492394403853e-01,-4.099069854074311459e-01,-3.200640203431248665e-03,1.859828131273388863e-03,1.225607993546873331e-04,2.500000000000000000e+01,0.000000000000000000e+00
5.774738110000000149e+07,-3.114144800000000000e+07,-2.215324119999999925e+07,8.348667813459489384e-01,-3.728253567707259797e-01,-4.049675428399618915e-01,-3.200640203431248665e-03,1.859828131273388863e-03,1.225607993546873331e-04,2.500000000000000000e+01,0.000000000000000000e+00
5.799393880000000447e+07,-3.061966309999999776e+07,-2.208124889999999851e+07,8.488844446031570401e-01,-3.588067239595943980e-01,-3.881403541918476696e-01,-1.491399831138551235e-03,8.068557945080101490e-04,-1.122409827075898647e-03,2.500000000000000000e+01,0.000000000000000000e+00
5.816723000000000745e+07,-3.024186280000000075e+07,-2.204875680000000075e+07,8.582833243175079785e-01,-3.493776358402831406e-01,-3.758789735714702096e-01,-3.904179437085986137e-03,3.077960805967450142e-03,1.527415704913437366e-03,2.500000000000000000e+01,0.000000000000000000e+00
5.845137660000000149e+07,-2.961559350000000373e+07,-2.196593380000000075e+07,8.516308487745190003e-01,-3.592187940351744824e-01,-3.816893441367039119e-01,-2.026722999289631844e-03,1.047439174726605415e-03,-5.673834821209311485e-04,2.500000000000000000e+01,0.000000000000000000e+00
5.856924009999999404e+07,-2.934992279999999702e+07,-2.193599009999999776e+07,8.500100036482945987e-01,-3.617085122408359443e-01,-3.829490121025869720e-01,-2.026722999289631844e-03,1.047439174726605415e-03,-5.673834821209311485e-04,2.500000000000000000e+01,0.000000000000000000e+00
5.862594200000000000e+07,-2.925435780000000075e+07,-2.190859480000000075e+07,8.405139286794954812e-01,-3.716105794206956969e-01,-3.942612242642876130e-01,-2.026722999289631844e-03,1.047439174726605415e-03,-5.673834821209311485e-04,2.500000000000000000e+01,0.000000000000000000e+00
5.865142600000000000e+07,-2.920912369999999925e+07,-2.189585280000000075e+07,8.378082170538363460e-01,-3.752736806084903121e-01,-3.965438892224018574e-01,-2.026722999289631844e-03,1.047439174726605415e-03,-5.673834821209311485e-04,2.500000000000000000e+01,0.000000000000000000e+00
5.895150010000000149e+07,-2.861152389999999851e+07,-2.182959440000000224e+07,8.505759879247629662e-01,-3.620265986300661432e-01,-3.813885560031374800e-01,2.077431272482499480e-04,2.351245784666389227e-04,-1.595929265022277832e-03,2.500000000000000000e+01,0.000000000000000000e+00
5.902412950000000000e+07,-2.846180539999999851e+07,-2.182003789999999851e+07,8.532439824796825834e-01,-3.587058782690037972e-01,-3.785562035649048807e-01,-3.318427829071879387e-03,2.394008683040738106e-03,9.477599523961544037e-04,2.500000000000000000e+01,0.000000000000000000e+00
5.920825139999999851e+07,-2.814325539999999851e+07,-2.166904519999999925e+07,8.587658102074643418e-01,-3.535147414301801905e-01,-3.708754653657613809e-01,-3.318427829071879387e-03,2.394008683040738106e-03,9.477599523961544037e-04,2.500000000000000000e+01,0.000000000000000000e+00
5.941530890000000596e+07,-2.778839069999999925e+07,-2.148810879999999702e+07,8.650532307541549670e-01,-3.475293327996530901e-01,-3.618097162952189638e-01,-2.387968357652425766e-03,1.444405992515385151e-03,-1.950363512150943279e-04,2.500000000000000000e+01,0.000000000000000000e+00
5.946309139999999851e+07,-2.769537410000000149e+07,-2.146772160000000149e+07,8.614268185708157111e-01,-3.518591235528521488e-01,-3.662499056922494112e-01,-2.387968357652425766e-03,1.444405992515385151e-03,-1.950363512150943279e-04,2.500000000000000000e+01,0.000000000000000000e+00
5.950705129999999702e+07,-2.760809140000000224e+07,-2.144797150000000000e+07,8.560391634615486245e-01,-3.580807609927547652e-01,-3.727936684372490928e-01,-2.387968357652425766e-03,1.444405992515385151e-03,-1.950363512150943279e-04,2.500000000000000000e+01,0.000000000000000000e+00
5.966250369999999553e+07,-2.731438830000000075e+07,-2.137215660000000149e+07,8.437037646145966185e-01,-3.722416609459967551e-01,-3.867817258239110156e-01,-2.387968357652425766e-03,1.444405992515385151e-03,-1.950363512150943279e-04,2.500000000000000000e+01,0.000000000000000000e+00
5.974468959999999404e+07,-2.717677469999999925e+07,-2.133456769999999925e+07,8.437355741996708236e-01,-3.731224650603643389e-01,-3.858625492286454350e-01,-2.387968357652425766e-03,1.444405992515385151e-03,-1.950363512150943279e-04,2.500000000000000000e+01,0.000000000000000000e+00
5.985809340000000596e+07,-2.700539480000000075e+07,-2.126639800000000000e+07,8.473475236503376085e-01,-3.708120447641330419e-01,-3.801323475073954961e-01,-2.387968357652425766e-03,1.444405992515385151e-03,-1.950363512150943279e-04,2.500000000000000000e+01,0.000000000000000000e+00
6.021741780000000447e+07,-2.660402179999999702e+07,-2.077646809999999776e+07,8.702192272431326092e-01,-3.476156153694179296e-01,-3.491158553943176091e-01,-2.612174954265356064e-03,1.587239792570471764e-03,2.471257175784558058e-04,2.500000000000000000e+01,0.000000000000000000e+00
6.026392609999999404e+07,-2.655177960000000149e+07,-2.071403230000000075e+07,8.729551234759502787e-01,-3.447720235074212547e-01,-3.450820253268582771e-01,-2.612174954265356064e-03,1.587239792570471764e-03,2.471257175784558058e-04,2.500000000000000000e+01,0.000000000000000000e+00
6.031999089999999851e+07,-2.646385980000000075e+07,-2.066115300000000000e+07,8.719031491179390914e-01,-3.469492115371126673e-01,-3.455591746314903845e-01,-2.612174954265356064e-03,1.587239792570471764e-03,2.471257175784558058e-04,2.500000000000000000e+01,0.000000000000000000e+00
6.065446840000000596e+07,-2.599877680000000075e+07,-2.026105419999999925e+07,8.670865835378925857e-01,-3.595634640614672750e-01,-3.447824994988915037e-01,-1.238697324879467487e-03,9.151227422989904881e-04,-6.625331006944179535e-04,2.500000000000000000e+01,0.000000000000000000e+00
6.066593619999999553e+07,-2.599176869999999925e+07,-2.024066700000000000e+07,8.623009992683178249e-01,-3.658989105885382953e-01,-3.500785253210790260e-01,-1.238697324879467487e-03,9.151227422989904881e-04,-6.625331006944179535e-04,2.500000000000000000e+01,0.000000000000000000e+00
6.067421850000000000e+07,-2.598667189999999851e+07,-2.022665080000000075e+07,8.591493221214216991e-01,-3.726140430147157900e-01,-3.507438057136990639e-01,-1.238697324879467487e-03,9.151227422989904881e-04,-6.625331006944179535e-04,2.500000000000000000e+01,0.000000000000000000e+00
6.092905850000000000e+07,-2.595481690000000224e+07,-1.965326080000000075e+07,8.687673020453039463e-01,-3.630439456072639404e-01,-3.368122154180772654e-01,4.970236914232373238e-04,3.282731049694120884e-04,-1.129521173425018787e-03,2.500000000000000000e+01,0.000000000000000000e+00
6.093479239999999106e+07,-2.596437340000000224e+07,-1.962650260000000149e+07,8.701193047858131191e-01,-3.632264075616669086e-01,-3.331050469279910886e-01,4.970236914232373238e-04,3.282731049694120884e-04,-1.129521173425018787e-03,2.500000000000000000e+01,0.000000000000000000e+00
4.408668289999999851e+07,-5.733900000000000000e+07,-1.799297819999999925e+07,9.182958355306686249e-01,-3.399783810545356499e-01,-2.028483642097415884e-01,-4.115872085094451904e-03,2.559592016041278839e-03,1.470275921747088432e-03,2.600000000000000000e+01,0.000000000000000000e+00
4.408668289999999851e+07,-5.672165010000000149e+07,-1.799297819999999925e+07,9.295130196144608670e-01,-3.312319264727351387e-01,-1.621448650200420505e-01,-2.121690660715103149e-03,-6.922979955561459064e-04,-2.511213242541998625e-04,2.600000000000000000e+01,0.000000000000000000e+00
4.432559539999999851e+07,-5.648018919999999553e+07,-1.789231639999999851e+07,5.807504731432371337e-01,-7.821483630484846739e-01,-2.257716238247893525e-01,-2.121690660715103149e-03,-6.922979955561459064e-04,-2.511213242541998625e-04,2.600000000000000000e+01,0.000000000000000000e+00
4.449442689999999851e+07,-5.630689799999999255e+07,-1.780567080000000075e+07,4.282957404966408199e-01,-8.787448813902659639e-01,-2.106423321719578801e-01,-2.121690660715103149e-03,-6.922979955561459064e-04,-2.511213242541998625e-04,2.600000000000000000e+01,0.000000000000000000e+00
4.533667310000000149e+07,-5.630689799999999255e+07,-1.780567080000000075e+07,4.094292398603520677e-01,-8.638759884404143552e-01,-2.934041140534186520e-01,-4.160410258919000626e-03,2.972436370328068733e-03,1.664870884269475937e-03,2.600000000000000000e+01,0.000000000000000000e+00
4.550550460000000149e+07,-5.630689799999999255e+07,-1.780567080000000075e+07,4.027238384539634786e-01,-8.717586285449182570e-01,-2.790168516387303566e-01,-4.160410258919000626e-03,2.972436370328068733e-03,1.664870884269475937e-03,2.600000000000000000e+01,0.000000000000000000e+00
4.552398050000000000e+07,-5.629351890000000596e+07,-1.779356589999999851e+07,4.996007152371438331e-01,-8.133746514132800254e-01,-2.980281895607519438e-01,-4.160410258919000626e-03,2.972436370328068733e-03,1.664870884269475937e-03,2.600000000000000000e+01,0.000000000000000000e+00
4.608717689999999851e+07,-5.571758050000000000e+07,-1.764066189999999851e+07,9.141477294883966209e-01,-3.463291398060672766e-01,-2.106894767006620983e-01,-4.247129894793033600e-03,3.381164977326989174e-03,1.809098757803440094e-03,2.600000000000000000e+01,0.000000000000000000e+00
4.608717689999999851e+07,-5.571439499999999255e+07,-1.764066189999999851e+07,9.141797743347505056e-01,-3.462199145356246732e-01,-2.107299479813187493e-01,-4.247129894793033600e-03,3.381164977326989174e-03,1.809098757803440094e-03,2.600000000000000000e+01,0.000000000000000000e+00
