"vg_dBN_dL","Normals:0","Normals:1","Normals:2","vg_J_magnitude","conn_component","RegionId","Points:0","Points:1","Points:2"
3.2175e-07,-0.91567,-0.2697,-0.19281,1.4632e-09,183,48,9.0215,3.9986,5.2996
6.3993e-07,-0.67068,-0.41694,0.59106,1.172e-09,183,48,9.0473,4.0142,5.3366
1.0581e-06,-0.5817,0.57898,-0.57131,5.4108e-10,184,49,7.1831,-4.6485,5.3371
1.0562e-06,-0.5817,0.57898,-0.57131,5.2893e-10,184,49,7.2008,-4.6676,5.2996
4.3558e-08,-0.64684,-0.37943,-0.62939,1.5494e-09,185,50,8.5644,-4.6764,5.4578
4.4566e-08,-0.64423,-0.39271,-0.62685,1.5214e-09,185,50,8.5711,-4.6775,5.4518
9.0695e-08,-0.70422,0.13465,-0.65887,1.4056e-09,186,51,9.0289,-3.5166,5.4578
8.6444e-08,-0.71595,0.031592,-0.66984,1.3678e-09,186,51,9.0473,-3.5308,5.4298
1.6996e-07,-0.7232,-0.10091,-0.68323,1.4577e-09,188,52,9.0455,-3.2303,5.5736
2.406e-07,-0.6847,-0.25299,-0.64686,1.3674e-09,188,52,9.0473,-3.2468,5.5871
1.8488e-07,-0.70983,0.036611,-0.6706,1.4772e-09,188,52,9.018,-3.2067,5.616
3.6688e-07,-0.97189,0.16506,-0.13048,1.2033e-09,189,53,4.9794,-8.211,5.678
4.0653e-07,-0.77773,0.32343,-0.35686,1.4543e-09,189,53,5.0052,-8.1334,5.7353
4.1712e-07,-0.95921,0.13697,-0.17151,1.945e-09,189,53,4.9863,-8.1568,5.7742
4.2104e-07,-0.78531,0.31804,-0.35201,1.505e-09,189,53,5.0041,-8.1152,5.7549
4.1712e-07,-0.94668,0.1853,-0.26135,1.945e-09,189,53,4.9863,-8.1568,5.8159
4.1712e-07,-0.98037,-0.026134,-0.00040584,1.945e-09,189,53,4.9863,-8.1568,5.9324
4.2978e-07,-0.97727,0.049448,0.060588,2.3674e-09,189,53,4.9892,-8.1152,5.9852
4.2978e-07,-0.94893,0.28012,-0.12324,2.3674e-09,189,53,4.9892,-8.0102,5.9852
4.2978e-07,-0.96494,0.1597,-0.096142,2.3674e-09,189,53,4.9892,-7.9576,5.9852
4.4315e-07,-0.96833,0.14845,-0.10115,2.2829e-09,189,53,4.9888,-7.9346,6
3.201e-07,-0.70479,-0.089945,-0.68562,1.5536e-09,191,54,8.9995,-2.9,5.7742
3.1031e-07,-0.70784,-0.13878,-0.68858,1.5259e-09,191,54,9.0473,-2.9122,5.7192
9.1105e-07,-0.58614,-0.5678,-0.57797,6.6577e-10,192,55,7.1426,4.3674,5.6591
9.6395e-07,-0.58614,-0.5678,-0.57797,6.3585e-10,192,55,7.1671,4.386,5.616
1.1128e-06,-0.71652,-0.69749,-0.010047,4.7944e-10,193,56,6.8312,5.0352,5.616
9.7198e-07,-0.71701,-0.69701,-0.0087341,8.7952e-10,193,56,6.9002,4.9637,5.6532
4.3477e-07,-0.58365,-0.56568,-0.58252,1.3001e-09,195,57,8.8886,-2.9673,5.9324
4.3477e-07,-0.58364,-0.56569,-0.58252,1.3001e-09,195,57,8.8886,-2.9673,5.9324
2.4013e-07,-0.69594,-0.057626,-0.6946,1.5957e-09,196,58,8.8466,-2.8976,5.9324
2.4889e-07,-0.69722,-0.07608,-0.69588,1.5906e-09,196,58,8.8886,-2.9018,5.8883
4.1321e-07,-0.68201,0.41502,-0.35282,1.609e-09,189,59,5.015,-7.9289,5.9324
4.3369e-07,-0.77178,0.38454,-0.318,1.672e-09,189,59,5.0105,-7.9103,5.9552
4.6296e-07,-0.84905,0.27784,-0.24968,1.7281e-09,189,59,5.0019,-7.8746,6
8.0209e-07,0.62909,-0.55093,0.54838,5.4646e-10,199,60,5.2769,-7.1697,5.9715
7.4399e-07,0.62909,-0.55093,0.54838,3.7584e-10,199,60,5.2379,-7.2345,5.9511
1.169e-06,-0.7301,0.41687,-0.50019,1.1176e-09,201,61,6.5433,-4.7766,6
1.1874e-06,-0.76234,0.39599,-0.4885,1.0708e-09,201,61,6.5642,-4.7874,5.9678
1.2011e-06,-0.79473,0.33502,-0.49852,1.0569e-09,201,61,6.5805,-4.7988,5.9397
1.2526e-06,-0.93478,0.2178,-0.078441,1.1377e-09,201,61,6.5842,-4.6485,5.9887
1.2091e-06,-0.68255,0.25813,-0.6672,8.0554e-10,202,62,6.8868,-4.3461,5.9324
1.2324e-06,-0.60762,0.5137,-0.59395,7.3996e-10,202,62,6.8252,-4.3953,5.9472
1.1526e-06,-0.95227,0.16539,-0.068368,8.6255e-10,203,63,6.9023,-4.0182,5.9743
1.2036e-06,-0.79726,0.31719,-0.50703,8.239e-10,203,63,6.8992,-4.1728,5.9324
8.9806e-07,-0.98457,-0.02849,-0.040852,7.2125e-10,208,64,6.9,4.3473,5.9324
8.8748e-07,-0.99073,-0.037661,-0.0066951,7.7726e-10,208,64,6.9003,4.3334,5.9394
9.1719e-07,-0.97914,-0.017549,-0.036935,9.0216e-10,209,65,6.5811,5.2978,5.9324
9.1543e-07,-0.97655,-0.056694,-0.0067853,1.0574e-09,209,65,6.5816,5.2788,5.9501
6.9021e-07,-0.98407,-0.024873,-0.047005,7.8586e-10,210,66,6.2649,5.9234,5.9324
6.8625e-07,-0.98225,-0.054678,-0.024849,8.6902e-10,210,66,6.265,5.9091,5.9459
